#BJD_TDB,flux,flux_err
2.458411613865e+06,9.836667776e-01,2.149442956e-02
2.458411615254e+06,9.647892714e-01,2.146804519e-02
2.458411616643e+06,1.000000715e+00,2.151343971e-02
2.458411618032e+06,9.791604877e-01,2.151121199e-02
2.458411619421e+06,1.001288176e+00,2.153315768e-02
2.458411620810e+06,1.020417690e+00,2.155491337e-02
2.458411622199e+06,9.862123728e-01,2.151458524e-02
2.458411623588e+06,9.816676974e-01,2.149283141e-02
2.458411624977e+06,1.013246655e+00,2.155393548e-02
2.458411626366e+06,1.005208850e+00,2.153941803e-02
2.458411627755e+06,9.982478023e-01,2.149846964e-02
2.458411629143e+06,1.003736019e+00,2.150842175e-02
2.458411630532e+06,9.852006435e-01,2.151459455e-02
2.458411631921e+06,1.008582592e+00,2.151745558e-02
2.458411633310e+06,9.639708400e-01,2.149192430e-02
2.458411634699e+06,1.031336665e+00,2.155683748e-02
2.458411636088e+06,9.798671007e-01,2.152447589e-02
2.458411637477e+06,9.703016877e-01,2.149175294e-02
2.458411638866e+06,1.012998223e+00,2.152473293e-02
2.458411640255e+06,1.029209733e+00,2.156907879e-02
2.458411641644e+06,9.754781127e-01,2.154733613e-02
2.458411643033e+06,1.019730449e+00,2.155378088e-02
2.458411644422e+06,9.971128106e-01,2.150775492e-02
2.458411645811e+06,1.019607782e+00,2.154233307e-02
2.458411647200e+06,9.822502732e-01,2.147592977e-02
2.458411648588e+06,1.021959662e+00,2.155528031e-02
2.458411649977e+06,1.007407308e+00,2.153427340e-02
2.458411651366e+06,9.958080053e-01,2.152583748e-02
2.458411652755e+06,9.873480201e-01,2.150961570e-02
2.458411654144e+06,1.019343734e+00,2.157801576e-02
2.458411655533e+06,1.033512354e+00,2.155276202e-02
2.458411656922e+06,1.042711854e+00,2.153069153e-02
2.458411658311e+06,9.609107971e-01,2.148394659e-02
2.458411659700e+06,9.770736694e-01,2.146916278e-02
2.458411661089e+06,9.949032068e-01,2.152446471e-02
2.458411662478e+06,1.010030985e+00,2.151011676e-02
2.458411663867e+06,1.018791437e+00,2.152455598e-02
2.458411665256e+06,9.950412512e-01,2.153048664e-02
2.458411666644e+06,1.038011909e+00,2.156605385e-02
2.458411668033e+06,9.489386082e-01,2.144992538e-02
2.458411669422e+06,1.017956972e+00,2.156246826e-02
2.458411670811e+06,1.024576783e+00,2.157659456e-02
2.458411672200e+06,1.018072605e+00,2.154751867e-02
2.458411673589e+06,9.747576118e-01,2.148186602e-02
2.458411674978e+06,1.027760267e+00,2.155722864e-02
2.458411676367e+06,1.020276308e+00,2.153290436e-02
2.458411677756e+06,1.008604050e+00,2.153437398e-02
2.458411679145e+06,9.976104498e-01,2.147159539e-02
2.458411680534e+06,9.974344373e-01,2.152672224e-02
2.458411681923e+06,1.010479212e+00,2.151770890e-02
2.458411683312e+06,9.757539630e-01,2.145178057e-02
2.458411684701e+06,1.024361849e+00,2.156849392e-02
2.458411686089e+06,1.020727992e+00,2.154860459e-02
2.458411687478e+06,1.020601988e+00,2.153201401e-02
2.458411688867e+06,1.010112286e+00,2.154101618e-02
2.458411690256e+06,1.016826391e+00,2.154210024e-02
2.458411691645e+06,9.925817251e-01,2.150208130e-02
2.458411693034e+06,9.688867331e-01,2.153319120e-02
2.458411694423e+06,1.033276677e+00,2.155977674e-02
2.458411695812e+06,1.022910357e+00,2.156654187e-02
2.458411697201e+06,9.775889516e-01,2.149513364e-02
2.458411698590e+06,1.024008036e+00,2.154379897e-02
2.458411699979e+06,9.845231175e-01,2.147453837e-02
2.458411701368e+06,9.997212291e-01,2.154057845e-02
2.458411702757e+06,9.920343757e-01,2.152114548e-02
2.458411704145e+06,1.018912911e+00,2.155623585e-02
2.458411705534e+06,9.719668627e-01,2.150602452e-02
2.458411706923e+06,1.034834266e+00,2.157297544e-02
2.458411708312e+06,9.767597318e-01,2.148075216e-02
2.458411709701e+06,1.006949067e+00,2.154532447e-02
2.458411711090e+06,9.905572534e-01,2.148693986e-02
2.458411712479e+06,1.002594471e+00,2.150414512e-02
2.458411713868e+06,9.802753329e-01,2.149547264e-02
2.458411715257e+06,1.000264168e+00,2.150000073e-02
2.458411716646e+06,1.005045414e+00,2.151959389e-02
2.458411718035e+06,9.746820331e-01,2.151299827e-02
2.458411719424e+06,9.765188694e-01,2.152523957e-02
2.458411720813e+06,1.012988806e+00,2.156506293e-02
2.458411722202e+06,1.008470535e+00,2.155330032e-02
2.458411723590e+06,1.005743742e+00,2.151503041e-02
2.458411724979e+06,9.957879186e-01,2.150405571e-02
2.458411726368e+06,1.007388949e+00,2.152231336e-02
2.458411727757e+06,9.840748906e-01,2.150975540e-02
2.458411729146e+06,1.003692865e+00,2.150652744e-02
2.458411730535e+06,1.014667630e+00,2.155238390e-02
2.458411731924e+06,9.775501490e-01,2.148766257e-02
2.458411733313e+06,9.761985540e-01,2.146345191e-02
2.458411734702e+06,9.826799035e-01,2.151233889e-02
2.458411736091e+06,9.884473085e-01,2.151311748e-02
2.458411737480e+06,9.921961427e-01,2.151989192e-02
2.458411738869e+06,9.587758780e-01,2.147897147e-02
2.458411740258e+06,1.010629535e+00,2.154519409e-02
2.458411741646e+06,9.573397040e-01,2.147134766e-02
2.458411743035e+06,1.039462924e+00,2.158486657e-02
2.458411744424e+06,1.007943153e+00,2.152098343e-02
2.458411745813e+06,1.027872920e+00,2.156896330e-02
2.458411747202e+06,9.776858091e-01,2.149745822e-02
2.458411748591e+06,1.015534878e+00,2.155966312e-02
2.458411749980e+06,9.846755862e-01,2.150352485e-02
2.458411751369e+06,1.014110923e+00,2.154260688e-02
2.458411752758e+06,9.901295900e-01,2.151319012e-02
2.458411754147e+06,1.008203268e+00,2.156555466e-02
2.458411755536e+06,9.856861830e-01,2.150663361e-02
2.458411756925e+06,1.016067386e+00,2.155375667e-02
2.458411758314e+06,1.023532271e+00,2.152431011e-02
2.458411759703e+06,9.800109863e-01,2.150143124e-02
2.458411761091e+06,9.763076305e-01,2.149681374e-02
2.458411762480e+06,1.026206970e+00,2.154457383e-02
2.458411763869e+06,9.561798573e-01,2.145551518e-02
2.458411765258e+06,9.654851556e-01,2.145882137e-02
2.458411766647e+06,1.030263066e+00,2.158750407e-02
2.458411768036e+06,9.754068851e-01,2.149799094e-02
2.458411769425e+06,9.868674278e-01,2.149554715e-02
2.458411770814e+06,1.026260734e+00,2.153522894e-02
2.458411772203e+06,1.001315475e+00,2.151623927e-02
2.458411773592e+06,1.000991702e+00,2.150428668e-02
2.458411774981e+06,9.851093888e-01,2.152623609e-02
2.458411776370e+06,1.022261143e+00,2.155233920e-02
2.458411777759e+06,1.003350735e+00,2.156605199e-02
2.458411779147e+06,9.810785055e-01,2.147417516e-02
2.458411780536e+06,1.012193322e+00,2.155236714e-02
2.458411781925e+06,9.686614871e-01,2.149836719e-02
2.458411783314e+06,9.881522059e-01,2.150248177e-02
2.458411784703e+06,9.725369811e-01,2.146184631e-02
2.458411786092e+06,9.688205123e-01,2.150245942e-02
2.458411787481e+06,1.026332378e+00,2.156373858e-02
2.458411788870e+06,1.000352740e+00,2.151118778e-02
2.458411790259e+06,9.979283810e-01,2.154226787e-02
2.458411791648e+06,9.703770280e-01,2.151207440e-02
2.458411793037e+06,1.012952924e+00,2.154164575e-02
2.458411794426e+06,1.017787576e+00,2.156086452e-02
2.458411795815e+06,9.770365357e-01,2.148550749e-02
2.458411797204e+06,9.894397259e-01,2.150216326e-02
2.458411798592e+06,1.013728619e+00,2.154040895e-02
2.458411799981e+06,9.610823393e-01,2.143575810e-02
2.458411801370e+06,1.000177979e+00,2.153068781e-02
2.458411802759e+06,9.524364471e-01,2.147546038e-02
2.458411804148e+06,9.834606647e-01,2.148588561e-02
2.458411805537e+06,1.032174110e+00,2.155471034e-02
2.458411806926e+06,9.901426435e-01,2.152716927e-02
2.458411808315e+06,1.006029606e+00,2.154200152e-02
2.458411809704e+06,1.009778619e+00,2.155765332e-02
2.458411811093e+06,9.680091143e-01,2.145381644e-02
2.458411812482e+06,9.898648262e-01,2.151297033e-02
2.458411813871e+06,1.007464051e+00,2.151324414e-02
2.458411815260e+06,9.950732589e-01,2.151034772e-02
2.458411816648e+06,9.995959997e-01,2.150273696e-02
2.458411818037e+06,1.011693001e+00,2.156045102e-02
2.458411819426e+06,9.919149876e-01,2.148399875e-02
2.458411820815e+06,9.641215801e-01,2.147879079e-02
2.458411822204e+06,1.003857732e+00,2.152812853e-02
2.458411823593e+06,9.684963822e-01,2.148165368e-02
2.458411824982e+06,9.937312007e-01,2.148010768e-02
2.458411826371e+06,9.802773595e-01,2.147557400e-02
2.458411827760e+06,1.001555443e+00,2.151244320e-02
2.458411829149e+06,9.957135916e-01,2.150505222e-02
2.458411830538e+06,9.964268208e-01,2.153334953e-02
2.458411831927e+06,9.673317671e-01,2.148761787e-02
2.458411833316e+06,1.020118713e+00,2.155569941e-02
2.458411834705e+06,9.745748043e-01,2.152520418e-02
2.458411836093e+06,9.646604061e-01,2.145158127e-02
2.458411837482e+06,9.557448030e-01,2.146220207e-02
2.458411838871e+06,9.894968271e-01,2.152914926e-02
2.458411840260e+06,1.020300746e+00,2.155350707e-02
2.458411841649e+06,1.017247200e+00,2.153802849e-02
2.458411843038e+06,1.009251118e+00,2.153266035e-02
2.458411844427e+06,9.817629457e-01,2.147422172e-02
2.458411845816e+06,1.015004039e+00,2.154360898e-02
2.458411847205e+06,9.864949584e-01,2.152068354e-02
2.458411848594e+06,1.002481818e+00,2.152581699e-02
2.458411849983e+06,9.804735780e-01,2.148643322e-02
2.458411851372e+06,9.956139326e-01,2.151565626e-02
2.458411852761e+06,9.966508746e-01,2.149104886e-02
2.458411854149e+06,1.000066042e+00,2.152452990e-02
2.458411855538e+06,9.980927706e-01,2.152686007e-02
2.458411856927e+06,9.748707414e-01,2.150231041e-02
2.458411858316e+06,9.388730526e-01,2.145875432e-02
2.458411859705e+06,1.011024952e+00,2.151564322e-02
2.458411861094e+06,1.008686781e+00,2.153527178e-02
2.458411862483e+06,1.004078627e+00,2.153806388e-02
2.458411863872e+06,1.016065240e+00,2.154086158e-02
2.458411865261e+06,1.000587463e+00,2.157010138e-02
2.458411866650e+06,1.016589880e+00,2.153372206e-02
2.458411868039e+06,1.000322580e+00,2.153673582e-02
2.458411869428e+06,9.891501069e-01,2.148480527e-02
2.458411870817e+06,1.004832029e+00,2.150047943e-02
2.458411872206e+06,1.025525570e+00,2.155671455e-02
2.458411873594e+06,9.621961117e-01,2.146479301e-02
2.458411874983e+06,1.015169144e+00,2.154742181e-02
2.458411876372e+06,9.866294265e-01,2.145957202e-02
2.458411877761e+06,9.792920351e-01,2.148201317e-02
2.458411879150e+06,1.014005542e+00,2.152254060e-02
2.458411880539e+06,1.035520554e+00,2.157140337e-02
2.458411881928e+06,9.911031723e-01,2.153652720e-02
2.458411883317e+06,9.920092821e-01,2.150924504e-02
2.458411884706e+06,9.886340499e-01,2.151378430e-02
2.458411886095e+06,1.001234293e+00,2.152288333e-02
2.458411887484e+06,1.014307737e+00,2.154570632e-02
2.458411888873e+06,9.976903796e-01,2.152977325e-02
2.458411890262e+06,9.672566652e-01,2.145902067e-02
2.458411891650e+06,9.898962975e-01,2.149013244e-02
2.458411893039e+06,9.638074636e-01,2.150714956e-02
2.458411894428e+06,9.972449541e-01,2.151769772e-02
2.458411895817e+06,9.510608912e-01,2.144772187e-02
2.458411897206e+06,1.012476563e+00,2.153416164e-02
2.458411898595e+06,1.036912322e+00,2.155294269e-02
2.458411899984e+06,1.006265998e+00,2.152339369e-02
2.458411901373e+06,1.006468415e+00,2.154835872e-02
2.458411902762e+06,1.010826588e+00,2.152133919e-02
2.458411904151e+06,1.006180525e+00,2.155481279e-02
2.458411905540e+06,9.670122266e-01,2.147622593e-02
2.458411906929e+06,1.018307805e+00,2.155197039e-02
2.458411908318e+06,9.997713566e-01,2.153187245e-02
2.458411909706e+06,1.001466513e+00,2.150896192e-02
2.458411911095e+06,9.984465837e-01,2.151439525e-02
2.458411912484e+06,9.862836599e-01,2.151418105e-02
2.458411913873e+06,9.792270660e-01,2.148574218e-02
2.458411915262e+06,9.870212078e-01,2.150042728e-02
2.458411916651e+06,1.018543005e+00,2.152027190e-02
2.458411918040e+06,1.035066247e+00,2.155327238e-02
2.458411919429e+06,9.781057239e-01,2.148468234e-02
2.458411920818e+06,9.974271059e-01,2.152473480e-02
2.458411922207e+06,1.008599997e+00,2.153112739e-02
2.458411923596e+06,1.001643538e+00,2.153991908e-02
2.458411924985e+06,9.910745621e-01,2.151152119e-02
2.458411926374e+06,9.783861637e-01,2.149151824e-02
2.458411927763e+06,1.018181682e+00,2.155391499e-02
2.458411929151e+06,9.492523670e-01,2.147595771e-02
2.458411930540e+06,9.857908487e-01,2.150498144e-02
2.458411931929e+06,9.640947580e-01,2.151143737e-02
2.458411933318e+06,9.850913882e-01,2.150353417e-02
2.458411934707e+06,9.945622683e-01,2.153991349e-02
2.458411936096e+06,9.810794592e-01,2.149448544e-02
2.458411937485e+06,9.942172170e-01,2.151299827e-02
2.458411938874e+06,1.029078245e+00,2.156033739e-02
2.458411940263e+06,1.038334250e+00,2.156122774e-02
2.458411941652e+06,9.898080826e-01,2.149652131e-02
2.458411943041e+06,9.804568291e-01,2.152120322e-02
2.458411944430e+06,1.010777950e+00,2.150637470e-02
2.458411945819e+06,1.007030129e+00,2.151922509e-02
2.458411947207e+06,9.733924866e-01,2.147697844e-02
2.458411948596e+06,9.755271077e-01,2.151741832e-02
2.458411949985e+06,1.007411361e+00,2.156312019e-02
2.458411951374e+06,9.668316245e-01,2.149213664e-02
2.458411952763e+06,1.012597322e+00,2.156419493e-02
2.458411954152e+06,1.004590392e+00,2.154193632e-02
2.458411955541e+06,9.957326055e-01,2.153148130e-02
2.458411956930e+06,1.038874626e+00,2.158214338e-02
2.458411958319e+06,9.839507937e-01,2.149445005e-02
2.458411959708e+06,9.935272932e-01,2.150041051e-02
2.458411961097e+06,1.003988385e+00,2.153122798e-02
2.458411962486e+06,9.715220928e-01,2.148929611e-02
2.458411963875e+06,9.918820262e-01,2.153337561e-02
2.458411965264e+06,1.007766008e+00,2.153772488e-02
2.458411966652e+06,9.976707697e-01,2.153628320e-02
2.458411968041e+06,9.812757969e-01,2.149662562e-02
2.458411969430e+06,9.909579158e-01,2.147895657e-02
2.458411970819e+06,9.543241262e-01,2.147650346e-02
2.458411972208e+06,9.873744249e-01,2.151155099e-02
2.458411973597e+06,1.015725851e+00,2.153004520e-02
2.458411974986e+06,9.982213378e-01,2.153412811e-02
2.458411976375e+06,9.765267968e-01,2.146460116e-02
2.458411977764e+06,1.002143979e+00,2.149134502e-02
2.458411979153e+06,9.947590828e-01,2.156016417e-02
2.458411980542e+06,9.908714890e-01,2.152468264e-02
2.458411981931e+06,9.805769920e-01,2.148839273e-02
2.458411983320e+06,1.056128502e+00,2.158472501e-02
2.458411984708e+06,9.681943655e-01,2.148021199e-02
2.458411986097e+06,9.877485633e-01,2.151061408e-02
2.458411987486e+06,1.026987791e+00,2.153048292e-02
2.458411988875e+06,9.870148301e-01,2.150497772e-02
2.458411990264e+06,1.016873956e+00,2.153591253e-02
2.458411991653e+06,9.978568554e-01,2.151325904e-02
2.458411993042e+06,9.871954322e-01,2.153286710e-02
2.458411994431e+06,9.945577979e-01,2.152911946e-02
2.458411995820e+06,9.911460876e-01,2.151205018e-02
2.458411997209e+06,1.014349461e+00,2.151904255e-02
2.458411998598e+06,9.944581985e-01,2.152137086e-02
2.458411999987e+06,1.012734294e+00,2.154936641e-02
2.458412001376e+06,1.001193523e+00,2.153154276e-02
2.458412002764e+06,9.938047528e-01,2.151920833e-02
2.458412004153e+06,9.984499812e-01,2.152280323e-02
2.458412005542e+06,9.824522138e-01,2.147956751e-02
2.458412006931e+06,1.001603127e+00,2.151766792e-02
2.458412008320e+06,1.027152300e+00,2.158977278e-02
2.458412009709e+06,9.632604718e-01,2.148279920e-02
2.458412011098e+06,9.947334528e-01,2.153048292e-02
2.458412012487e+06,9.990120530e-01,2.152064070e-02
2.458412013876e+06,9.940298796e-01,2.147704549e-02
2.458412015265e+06,1.002051830e+00,2.153342962e-02
2.458412016654e+06,9.866567254e-01,2.149710245e-02
2.458412018043e+06,9.851627350e-01,2.150919288e-02
2.458412019432e+06,9.994451404e-01,2.152080834e-02
2.458412020821e+06,9.794634581e-01,2.151735872e-02
2.458412022209e+06,1.005025625e+00,2.150987461e-02
2.458412023598e+06,9.933397770e-01,2.150711976e-02
2.458412024987e+06,1.009212136e+00,2.151186205e-02
2.458412026376e+06,1.015524626e+00,2.150607668e-02
2.458412027765e+06,9.946365356e-01,2.152156271e-02
2.458412029154e+06,9.959502220e-01,2.150898054e-02
2.458412030543e+06,1.008961916e+00,2.153151482e-02
2.458412031932e+06,9.880678654e-01,2.147300355e-02
2.458412033321e+06,9.997759461e-01,2.153543942e-02
2.458412034710e+06,1.002340317e+00,2.149629407e-02
2.458412036099e+06,1.012965441e+00,2.154554985e-02
2.458412037488e+06,9.994403124e-01,2.152863145e-02
2.458412038877e+06,9.824857712e-01,2.151034214e-02
2.458412040265e+06,1.012856841e+00,2.150073089e-02
2.458412041654e+06,1.034546733e+00,2.155982703e-02
2.458412043043e+06,1.012049079e+00,2.153041586e-02
2.458412044432e+06,9.754284620e-01,2.150652744e-02
2.458412045821e+06,9.874665141e-01,2.148788050e-02
2.458412047210e+06,1.001683831e+00,2.150119655e-02
2.458412048599e+06,9.721567631e-01,2.145629562e-02
2.458412049988e+06,9.705212712e-01,2.146819979e-02
2.458412051377e+06,9.832253456e-01,2.150699124e-02
2.458412052766e+06,1.012789607e+00,2.152453549e-02
2.458412054155e+06,1.016903877e+00,2.150723711e-02
2.458412055544e+06,9.604537487e-01,2.146028541e-02
2.458412056933e+06,9.715685248e-01,2.148116753e-02
2.458412058322e+06,9.704692960e-01,2.147428691e-02
2.458412059710e+06,1.020948529e+00,2.153055184e-02
2.458412061099e+06,9.841965437e-01,2.149431594e-02
2.458412062488e+06,9.665102363e-01,2.148030140e-02
2.458412063877e+06,1.018501163e+00,2.157149278e-02
2.458412065266e+06,9.730852842e-01,2.148494869e-02
2.458412066655e+06,1.011321425e+00,2.154649608e-02
2.458412068044e+06,9.872763157e-01,2.149807848e-02
2.458412069433e+06,9.406580925e-01,2.143722773e-02
2.458412070822e+06,9.668449759e-01,2.150339447e-02
2.458412072211e+06,9.974361658e-01,2.153141424e-02
2.458412073600e+06,1.038977146e+00,2.155389637e-02
2.458412074989e+06,1.021368146e+00,2.153938450e-02
2.458412076378e+06,9.812455177e-01,2.146347240e-02
2.458412077766e+06,1.008829832e+00,2.154733986e-02
2.458412079155e+06,9.853090644e-01,2.153501660e-02
2.458412080544e+06,1.010831356e+00,2.151750959e-02
2.458412081933e+06,1.018320680e+00,2.153297141e-02
2.458412083322e+06,9.919974804e-01,2.150701918e-02
2.458412084711e+06,9.973425865e-01,2.150795422e-02
2.458412086100e+06,1.012565017e+00,2.154829539e-02
2.458412087489e+06,9.943138361e-01,2.152371407e-02
2.458412088878e+06,1.007250428e+00,2.152841538e-02
2.458412090267e+06,1.002805114e+00,2.151693404e-02
2.458412091656e+06,9.895980358e-01,2.149113826e-02
2.458412093045e+06,9.684253335e-01,2.145729586e-02
2.458412094434e+06,9.983302951e-01,2.154237963e-02
2.458412095822e+06,9.939181209e-01,2.152199671e-02
2.458412097211e+06,9.771241546e-01,2.148594335e-02
2.458412098600e+06,9.735670686e-01,2.147228085e-02
2.458412099989e+06,9.891263247e-01,2.149989828e-02
2.458412101378e+06,1.007587314e+00,2.154137939e-02
2.458412102767e+06,1.019445658e+00,2.153089084e-02
2.458412104156e+06,9.482627511e-01,2.142069675e-02
2.458412105545e+06,9.571165442e-01,2.145551890e-02
2.458412106934e+06,9.724083543e-01,2.150091343e-02
2.458412108323e+06,1.004737973e+00,2.152046189e-02
2.458412109712e+06,1.021390200e+00,2.147119865e-02
2.458412111101e+06,9.892781377e-01,2.150744386e-02
2.458412112490e+06,1.010040760e+00,2.152624540e-02
2.458412113879e+06,9.820599556e-01,2.147703059e-02
2.458412115267e+06,9.644879103e-01,2.149253152e-02
2.458412116656e+06,9.460902214e-01,2.149206586e-02
2.458412118045e+06,9.967933893e-01,2.153659984e-02
2.458412119434e+06,9.927124381e-01,2.152315527e-02
2.458412120823e+06,1.021655321e+00,2.154844813e-02
2.458412122212e+06,9.955088496e-01,2.150610834e-02
2.458412123601e+06,9.804865122e-01,2.151237614e-02
2.458412124990e+06,9.597663283e-01,2.144993469e-02
2.458412126379e+06,1.009151220e+00,2.154561318e-02
2.458412127768e+06,9.696144462e-01,2.147799358e-02
2.458412129157e+06,1.014511585e+00,2.154301293e-02
2.458412130546e+06,1.006473064e+00,2.154107764e-02
2.458412131935e+06,1.039006352e+00,2.159523219e-02
2.458412133323e+06,1.017332911e+00,2.152555622e-02
2.458412134712e+06,1.006196022e+00,2.153345942e-02
2.458412136101e+06,1.000863671e+00,2.149892785e-02
2.458412137490e+06,1.001397967e+00,2.150821872e-02
2.458412138879e+06,9.622958899e-01,2.146997489e-02
2.458412140268e+06,9.783876538e-01,2.146952040e-02
2.458412141657e+06,9.670225382e-01,2.144709975e-02
2.458412143046e+06,1.013500571e+00,2.156253159e-02
2.458412144435e+06,1.007134080e+00,2.152030170e-02
2.458412145824e+06,9.848377705e-01,2.147130668e-02
2.458412147213e+06,9.769226313e-01,2.147596702e-02
2.458412148602e+06,9.892082214e-01,2.151185088e-02
