# time,flux_clean,flux_err
2.458462331921999808e+06,1.026861945167332202e+00,4.323524237000000298e-02
2.458462333310999908e+06,9.832184592479686902e-01,4.328839480999999850e-02
2.458462334700000007e+06,9.763342548059334991e-01,4.327425361000000054e-02
2.458462336089000106e+06,1.041583421305627866e+00,4.330287129000000290e-02
2.458462337478000205e+06,1.038537806743544900e+00,4.325870796999999740e-02
2.458462338866999839e+06,9.899075276088443731e-01,4.328736662999999735e-02
2.458462340255999938e+06,9.923550508835773387e-01,4.326517134999999931e-02
2.458462341643999796e+06,9.946127609052690666e-01,4.345815629000000097e-02
2.458462343032999896e+06,1.015868479137453484e+00,4.327946528999999931e-02
2.458462344421999995e+06,1.000813077143518415e+00,4.321256279999999977e-02
2.458462345811000094e+06,1.015484837372714777e+00,4.329487681000000060e-02
2.458462347200000193e+06,9.703435620506409842e-01,4.321388154999999953e-02
2.458462348588999826e+06,1.013288599022515779e+00,4.326870665000000227e-02
2.458462349977000151e+06,9.844736160533221758e-01,4.326934739999999807e-02
2.458462351365999784e+06,1.018996608723317987e+00,4.327741638000000279e-02
2.458462352754999883e+06,1.006365752626178001e+00,4.318995029000000097e-02
2.458462354143999983e+06,9.945707054867610752e-01,4.324506967999999785e-02
2.458462355533000082e+06,9.948988104325724446e-01,4.330332205000000240e-02
2.458462356922000181e+06,1.002313851830623159e+00,4.322188348000000069e-02
2.458462358310999814e+06,1.003150100270716383e+00,4.321363568000000099e-02
2.458462359699000139e+06,1.001998198653044181e+00,4.322666674999999653e-02
2.458462361087999772e+06,9.852599923586006225e-01,4.348190873999999845e-02
2.458462362476999871e+06,9.811674138136250445e-01,4.317241534999999991e-02
2.458462363865999971e+06,1.034039132273544048e+00,4.327355698000000250e-02
2.458462365255000070e+06,9.924814661616704337e-01,4.331701621000000335e-02
2.458462366644000169e+06,9.827478374277806017e-01,4.328488559000000235e-02
2.458462368032999802e+06,9.842766538802916187e-01,4.328958318000000055e-02
2.458462369421000127e+06,1.001441460631330216e+00,4.323680699000000127e-02
2.458462370810000226e+06,9.484653113106719102e-01,4.325257987000000193e-02
2.458462372198999859e+06,9.922603791296443765e-01,4.326425119999999930e-02
2.458462373587999959e+06,1.029554217565007201e+00,4.330499097999999936e-02
2.458462374977000058e+06,9.994313451424390315e-01,4.326894133999999864e-02
2.458462376366000157e+06,9.893675406805929606e-01,4.317154363000000328e-02
2.458462377754999790e+06,1.035349744605996491e+00,4.339353367999999878e-02
2.458462379143000115e+06,9.932300347618524539e-01,4.324597865000000263e-02
2.458462380532000214e+06,1.003071459944745447e+00,4.327195510000000217e-02
2.458462381920999847e+06,9.760789590904072055e-01,4.364879429000000088e-02
2.458462383309999947e+06,9.899308334059556680e-01,4.331843928000000260e-02
2.458462384699000046e+06,1.021680258125639007e+00,4.329138994000000101e-02
2.458462386088000145e+06,9.595807977556145563e-01,4.330479725999999974e-02
2.458462387476000004e+06,9.914145090903707658e-01,4.327247291999999912e-02
2.458462388865000103e+06,9.975696037632961755e-01,4.339051618999999888e-02
2.458462390254000202e+06,1.012092759074665116e+00,4.352465272000000107e-02
2.458462391642999835e+06,1.024176178414416771e+00,4.330610856000000064e-02
2.458462393031999934e+06,9.700458873552739725e-01,4.335781186999999870e-02
2.458462394421000034e+06,9.654458319867166294e-01,4.327607900000000202e-02
2.458462395810000133e+06,1.003278651605935323e+00,4.332037643000000160e-02
2.458462397197999991e+06,9.369870358285932177e-01,4.325749724999999879e-02
2.458462398587000091e+06,1.029386508694138946e+00,4.324168339000000055e-02
2.458462399976000190e+06,1.032606013850563054e+00,4.330642894000000243e-02
2.458462401364999823e+06,9.495065290366699884e-01,4.327698052000000101e-02
2.458462402753999922e+06,1.000102397814996102e+00,4.330850765000000130e-02
2.458462404143000022e+06,9.602684892874441269e-01,4.327657818999999795e-02
2.458462405532000121e+06,1.030863867941044898e+00,4.323532060000000177e-02
2.458462406919999979e+06,9.707162561695668046e-01,4.333266615999999821e-02
2.458462408309000079e+06,9.956794202300210950e-01,4.322692751999999972e-02
2.458462409698000178e+06,9.627928447453517613e-01,4.324765876000000175e-02
2.458462411086999811e+06,1.007439939658230754e+00,4.330145195000000002e-02
2.458462412475999910e+06,9.900848558597362681e-01,4.323063791000000128e-02
2.458462413865000010e+06,9.842433955357760000e-01,4.331115261000000050e-02
2.458462415254000109e+06,9.772871661456481451e-01,4.324870556999999699e-02
2.458462416641999967e+06,9.973090387857883599e-01,4.318053647999999661e-02
2.458462418031000067e+06,1.001719935934059169e+00,4.329071193999999706e-02
2.458462419420000166e+06,9.689564423047148933e-01,4.325598851000000272e-02
2.458462420808999799e+06,9.833716813239274934e-01,4.329618812000000233e-02
2.458462422197999898e+06,1.025770112972372639e+00,4.323078692000000001e-02
2.458462423586999997e+06,9.931064106579802209e-01,4.325772077000000077e-02
2.458462424974999856e+06,1.005021264417678140e+00,4.328414053000000095e-02
2.458462426363999955e+06,9.883490931178501304e-01,4.321942105999999895e-02
2.458462427753000055e+06,9.794530277397449636e-01,4.328880831999999679e-02
2.458462429142000154e+06,9.994888706160954817e-01,4.335518554000000052e-02
2.458462430530999787e+06,1.029871175490950641e+00,4.318998380999999886e-02
2.458462431919999886e+06,1.000427493296943027e+00,4.333469644000000065e-02
2.458462433308999985e+06,1.032582866097360164e+00,4.318230599000000280e-02
2.458462434696999844e+06,9.939569833892910600e-01,4.331569745999999665e-02
2.458462436085999943e+06,9.904581274499646426e-01,4.322769865000000017e-02
2.458462437475000042e+06,1.032269546146604267e+00,4.325056820999999968e-02
2.458462438864000142e+06,9.949572662340404605e-01,4.329293966000000160e-02
2.458462440252999775e+06,9.953807851734131074e-01,4.321192204999999703e-02
2.458462441641999874e+06,9.747600418868300753e-01,4.336692764999999783e-02
2.458462443030999973e+06,9.736633760406043780e-01,4.323300718999999875e-02
2.458462444418999832e+06,1.009483054027966897e+00,4.324433953000000191e-02
