# #BJD_TDB,flux,flux_err
2.458416475196324289e+06,9.953187108039855957e-01,2.425817539915442467e-03
2.458416476585237309e+06,1.004368424415588379e+00,2.431179163977503777e-03
2.458416477974150330e+06,9.991042017936706543e-01,2.429627580568194389e-03
2.458416479363063350e+06,1.000954389572143555e+00,2.430642722174525261e-03
2.458416480751976371e+06,9.978764057159423828e-01,2.428003353998064995e-03
2.458416482140889391e+06,1.000568628311157227e+00,2.428340259939432144e-03
2.458416483529802412e+06,1.002057909965515137e+00,2.429976360872387886e-03
2.458416484918715432e+06,9.997799992561340332e-01,2.430728869512677193e-03
2.458416486307628453e+06,1.000040769577026367e+00,2.427150495350360870e-03
2.458416487696541473e+06,9.987421035766601562e-01,2.428162377327680588e-03
2.458416489085454959e+06,1.003950238227844238e+00,2.429388696327805519e-03
2.458416490474367980e+06,1.000130176544189453e+00,2.428487176075577736e-03
2.458416491863281000e+06,1.000778436660766602e+00,2.429185435175895691e-03
2.458416493252194021e+06,1.002416253089904785e+00,2.428634557873010635e-03
2.458416494641107041e+06,9.990943074226379395e-01,2.427935833111405373e-03
2.458416496030020062e+06,1.000212669372558594e+00,2.428840845823287964e-03
2.458416497418933082e+06,1.003997445106506348e+00,2.431550528854131699e-03
2.458416498807846103e+06,1.002063989639282227e+00,2.430473919957876205e-03
2.458416500196759123e+06,1.000405430793762207e+00,2.430066466331481934e-03
2.458416501585672144e+06,1.001111507415771484e+00,2.428154228255152702e-03
2.458416502974585164e+06,1.000020384788513184e+00,2.426134422421455383e-03
2.458416504363498185e+06,1.002348661422729492e+00,2.430760534480214119e-03
2.458416505752411205e+06,1.001637458801269531e+00,2.428706502541899681e-03
2.458416507141324226e+06,1.001792907714843750e+00,2.427467843517661095e-03
2.458416508530237246e+06,9.965035915374755859e-01,2.426353050395846367e-03
2.458416509919150267e+06,1.001333117485046387e+00,2.426429884508252144e-03
2.458416511308063287e+06,1.002902269363403320e+00,2.432328416034579277e-03
2.458416512696976308e+06,9.993947148323059082e-01,2.427999163046479225e-03
2.458416514085889328e+06,1.001176118850708008e+00,2.429536776617169380e-03
2.458416515474802349e+06,9.989238977432250977e-01,2.428690670058131218e-03
2.458416516863715369e+06,1.005028843879699707e+00,2.431049244478344917e-03
2.458416518252628390e+06,1.001509428024291992e+00,2.431548200547695160e-03
2.458416519641541410e+06,9.973083734512329102e-01,2.426401013508439064e-03
2.458416521030454431e+06,9.998155236244201660e-01,2.428300213068723679e-03
2.458416522419367451e+06,9.989770650863647461e-01,2.428288804367184639e-03
2.458416523808280472e+06,1.007064342498779297e+00,2.432057633996009827e-03
2.458416525197193492e+06,9.976821541786193848e-01,2.426664112135767937e-03
2.458416526586106513e+06,9.976768493652343750e-01,2.426720457151532173e-03
2.458416527975019533e+06,9.982420802116394043e-01,2.426701830700039864e-03
2.458416529363932554e+06,9.946966767311096191e-01,2.424710895866155624e-03
2.458416530752845574e+06,9.981768727302551270e-01,2.427590778097510338e-03
2.458416532141758595e+06,9.964590072631835938e-01,2.426464110612869263e-03
2.458416533530671149e+06,1.000965118408203125e+00,2.428671112284064293e-03
2.458416534919584170e+06,1.000640034675598145e+00,2.428909530863165855e-03
2.458416536308497190e+06,1.000997781753540039e+00,2.429775893688201904e-03
2.458416537697410211e+06,1.000714540481567383e+00,2.429112326353788376e-03
2.458416539086323231e+06,1.001428484916687012e+00,2.428491134196519852e-03
2.458416540475236252e+06,9.972718358039855957e-01,2.427235245704650879e-03
2.458416541864149272e+06,1.002948760986328125e+00,2.431047381833195686e-03
2.458416543253062293e+06,9.989140629768371582e-01,2.429291838780045509e-03
2.458416544641975313e+06,9.978782534599304199e-01,2.428416861221194267e-03
2.458416546030888334e+06,9.994760751724243164e-01,2.428742591291666031e-03
2.458416547419801354e+06,9.983892440795898438e-01,2.427504397928714752e-03
2.458416548808714375e+06,1.000971078872680664e+00,2.428293228149414062e-03
2.458416550197626930e+06,1.000092864036560059e+00,2.429526997730135918e-03
2.458416551586539950e+06,1.002820253372192383e+00,2.432652050629258156e-03
2.458416552975452971e+06,1.001070380210876465e+00,2.430014079436659813e-03
2.458416554364365991e+06,9.951017498970031738e-01,2.424555830657482147e-03
2.458416555753279012e+06,1.001149296760559082e+00,2.427952829748392105e-03
2.458416557142192032e+06,9.982926249504089355e-01,2.428351202979683876e-03
2.458416558531105053e+06,1.000003337860107422e+00,2.427879953756928444e-03
2.458416559920017608e+06,9.994347691535949707e-01,2.425844315439462662e-03
2.458416561308930628e+06,1.001551270484924316e+00,2.430140739306807518e-03
2.458416562697843648e+06,1.000603914260864258e+00,2.428055740892887115e-03
2.458416564086756669e+06,9.999295473098754883e-01,2.426618942990899086e-03
2.458416565475669689e+06,9.964203834533691406e-01,2.426175167784094810e-03
2.458416566864582710e+06,1.001028656959533691e+00,2.428740728646516800e-03
2.458416568253495730e+06,9.971217513084411621e-01,2.427584491670131683e-03
2.458416569642408285e+06,1.001394867897033691e+00,2.429576357826590538e-03
2.458416571031321306e+06,9.958746433258056641e-01,2.424650592729449272e-03
2.458416572420234326e+06,1.001687645912170410e+00,2.428714185953140259e-03
2.458416573809147347e+06,1.001039505004882812e+00,2.428140025585889816e-03
2.458416575198060367e+06,9.947225451469421387e-01,2.424128353595733643e-03
2.458416576586973388e+06,9.962698817253112793e-01,2.425930928438901901e-03
2.458416577975885943e+06,1.000239849090576172e+00,2.430394059047102928e-03
2.458416579364798963e+06,9.971663355827331543e-01,2.426290186122059822e-03
2.458416580753711984e+06,9.962239861488342285e-01,2.425190992653369904e-03
2.458416582142625004e+06,1.000602364540100098e+00,2.428024774417281151e-03
2.458416583531538025e+06,9.988145232200622559e-01,2.428506966680288315e-03
2.458416584920450579e+06,9.961128830909729004e-01,2.426574937999248505e-03
2.458416586309363600e+06,9.958979487419128418e-01,2.427454572170972824e-03
2.458416587698276620e+06,9.995148181915283203e-01,2.429595449939370155e-03
2.458416589087189641e+06,9.981316924095153809e-01,2.427183324471116066e-03
2.458416590476102196e+06,9.975840449333190918e-01,2.425784477964043617e-03
2.458416591865015216e+06,9.958963990211486816e-01,2.426079940050840378e-03
2.458416593253928237e+06,9.986236095428466797e-01,2.426236635074019432e-03
2.458416594642841257e+06,9.985815882682800293e-01,2.427955390885472298e-03
2.458416596031753812e+06,9.911768436431884766e-01,2.424625214189291000e-03
2.458416597420666832e+06,1.002174139022827148e+00,2.428601961582899094e-03
2.458416598809579853e+06,1.001920580863952637e+00,2.429797779768705368e-03
2.458416600198492873e+06,9.982787370681762695e-01,2.427155384793877602e-03
2.458416601587405428e+06,9.985998868942260742e-01,2.427463652566075325e-03
2.458416602976318449e+06,9.976098537445068359e-01,2.427466679364442825e-03
2.458416604365231469e+06,1.000809192657470703e+00,2.427048049867153168e-03
2.458416605754144024e+06,1.000960707664489746e+00,2.429054817184805870e-03
2.458416607143057045e+06,9.986034631729125977e-01,2.428413135930895805e-03
2.458416608531970065e+06,1.000295996665954590e+00,2.429044339805841446e-03
2.458416609920883086e+06,9.992260932922363281e-01,2.427085535600781441e-03
2.458416611309796106e+06,1.001428484916687012e+00,2.429502783343195915e-03
2.458416612698708661e+06,9.962069988250732422e-01,2.427029656246304512e-03
2.458416614087621681e+06,9.946717023849487305e-01,2.425424987450242043e-03
2.458416615476534702e+06,1.002432942390441895e+00,2.431512810289859772e-03
2.458416616865447257e+06,9.951443672180175781e-01,2.424708334729075432e-03
2.458416618254360277e+06,9.988872408866882324e-01,2.427849918603897095e-03
2.458416619643273298e+06,9.947488307952880859e-01,2.425100188702344894e-03
2.458416621032185853e+06,9.956136941909790039e-01,2.426869235932826996e-03
2.458416622421098873e+06,9.929791688919067383e-01,2.425471553578972816e-03
2.458416623810011894e+06,9.958078265190124512e-01,2.426743973046541214e-03
2.458416625198924448e+06,9.957925677299499512e-01,2.425661310553550720e-03
2.458416626587837469e+06,1.002952456474304199e+00,2.430312568321824074e-03
2.458416627976750489e+06,9.947216510772705078e-01,2.425534650683403015e-03
2.458416629365663044e+06,9.991317391395568848e-01,2.429312095046043396e-03
2.458416630754576065e+06,9.964892268180847168e-01,2.426247810944914818e-03
2.458416632143488619e+06,1.000397562980651855e+00,2.429010812193155289e-03
2.458416633532401640e+06,9.992852210998535156e-01,2.430082298815250397e-03
2.458416634921314660e+06,9.971669912338256836e-01,2.426465973258018494e-03
2.458416636310227681e+06,9.944180846214294434e-01,2.426023129373788834e-03
2.458416637699140236e+06,1.000803351402282715e+00,2.429083688184618950e-03
2.458416639088053256e+06,9.976352453231811523e-01,2.426355611532926559e-03
2.458416640476965811e+06,9.986360073089599609e-01,2.428241306915879250e-03
2.458416641865878832e+06,9.899482727050781250e-01,2.422763733193278313e-03
2.458416643254791852e+06,9.982690215110778809e-01,2.426855266094207764e-03
2.458416644643704407e+06,1.003517985343933105e+00,2.429942600429058075e-03
2.458416646032617427e+06,9.922608137130737305e-01,2.424762351438403130e-03
2.458416647421529982e+06,9.997410178184509277e-01,2.427254337817430496e-03
2.458416648810443003e+06,9.968574047088623047e-01,2.427797066047787666e-03
2.458416650199356023e+06,9.990211129188537598e-01,2.428293228149414062e-03
2.458416651588268578e+06,1.002915024757385254e+00,2.428774954751133919e-03
2.458416652977181599e+06,9.982409477233886719e-01,2.426272956654429436e-03
2.458416654366094153e+06,9.982690215110778809e-01,2.427285769954323769e-03
2.458416655755007174e+06,9.965044260025024414e-01,2.426219871267676353e-03
2.458416657143920194e+06,9.974393844604492188e-01,2.427278319373726845e-03
2.458416658532832749e+06,9.966863393783569336e-01,2.425971208140254021e-03
2.458416659921745770e+06,9.967457056045532227e-01,2.426148392260074615e-03
2.458416661310658325e+06,9.964308738708496094e-01,2.426689723506569862e-03
2.458416662699571345e+06,9.965109825134277344e-01,2.426572842523455620e-03
2.458416664088483900e+06,9.965320825576782227e-01,2.423519501462578773e-03
2.458416665477396920e+06,9.979577660560607910e-01,2.425911836326122284e-03
2.458416666866309475e+06,9.960843920707702637e-01,2.428086008876562119e-03
2.458416668255222496e+06,1.000480055809020996e+00,2.429629908874630928e-03
2.458416669644135516e+06,9.978154301643371582e-01,2.427439205348491669e-03
2.458416671033048071e+06,9.979077577590942383e-01,2.427291357889771461e-03
2.458416672421960626e+06,1.000353813171386719e+00,2.429095329716801643e-03
2.458416673810873646e+06,9.973179101943969727e-01,2.427401486784219742e-03
2.458416675199786667e+06,9.951463937759399414e-01,2.425643848255276680e-03
2.458416676588699222e+06,9.991277456283569336e-01,2.429882064461708069e-03
2.458416677977612242e+06,9.939248561859130859e-01,2.426372142508625984e-03
2.458416679366524797e+06,9.978803396224975586e-01,2.427077619358897209e-03
2.458416680755437817e+06,9.974943995475769043e-01,2.425369573757052422e-03
2.458416682144350372e+06,1.001067161560058594e+00,2.429134445264935493e-03
2.458416683533263393e+06,9.973862767219543457e-01,2.426620107144117355e-03
2.458416684922175948e+06,9.976388812065124512e-01,2.427143510431051254e-03
2.458416686311088968e+06,9.941768050193786621e-01,2.424812410026788712e-03
2.458416687700001523e+06,9.946364760398864746e-01,2.426508814096450806e-03
2.458416689088914543e+06,9.948404431343078613e-01,2.423678757622838020e-03
2.458416690477827098e+06,9.908094406127929688e-01,2.423737430945038795e-03
2.458416691866739653e+06,9.982237219810485840e-01,2.426458988338708878e-03
2.458416693255652674e+06,9.968839883804321289e-01,2.424995414912700653e-03
2.458416694644565228e+06,9.985777139663696289e-01,2.428703708574175835e-03
2.458416696033478249e+06,9.993283152580261230e-01,2.429970074445009232e-03
2.458416697422390804e+06,9.964236617088317871e-01,2.426987979561090469e-03
2.458416698811303824e+06,9.964688420295715332e-01,2.426571911200881004e-03
2.458416700200216379e+06,9.965379834175109863e-01,2.428618958219885826e-03
2.458416701589129400e+06,1.004978656768798828e+00,2.429870655760169029e-03
2.458416702978041954e+06,9.928523898124694824e-01,2.426561666652560234e-03
2.458416704366954509e+06,1.000943541526794434e+00,2.428514417260885239e-03
2.458416705755867530e+06,9.994685053825378418e-01,2.428923966363072395e-03
2.458416707144780084e+06,9.953823089599609375e-01,2.425715560093522072e-03
2.458416708533693105e+06,9.965472817420959473e-01,2.427099039778113365e-03
2.458416709922605660e+06,9.951108098030090332e-01,2.425285987555980682e-03
2.458416711311518680e+06,9.937053918838500977e-01,2.423716476187109947e-03
2.458416712700431235e+06,9.959365725517272949e-01,2.425689948722720146e-03
2.458416714089343790e+06,9.961616992950439453e-01,2.427378203719854355e-03
2.458416715478256810e+06,9.962216615676879883e-01,2.427691360935568810e-03
2.458416716867169365e+06,9.962232708930969238e-01,2.424471545964479446e-03
2.458416718256082386e+06,9.941319823265075684e-01,2.425206592306494713e-03
2.458416719644994941e+06,9.979817867279052734e-01,2.427928382530808449e-03
2.458416721033907495e+06,1.000001311302185059e+00,2.429125364869832993e-03
2.458416722422820516e+06,9.978469610214233398e-01,2.426272025331854820e-03
2.458416723811733071e+06,1.000722050666809082e+00,2.428054576739668846e-03
2.458416725200646091e+06,9.982603192329406738e-01,2.427621977403759956e-03
2.458416726589558646e+06,9.967853426933288574e-01,2.427924657240509987e-03
2.458416727978471201e+06,9.954125881195068359e-01,2.425760496407747269e-03
2.458416729367384221e+06,9.975403547286987305e-01,2.427481813356280327e-03
2.458416730756296776e+06,9.982822537422180176e-01,2.426571445539593697e-03
2.458416732145209331e+06,9.993158578872680664e-01,2.426960272714495659e-03
2.458416733534122352e+06,9.967402219772338867e-01,2.426002873107790947e-03
2.458416734923034906e+06,1.000818252563476562e+00,2.428980311378836632e-03
2.458416736311947927e+06,1.000716805458068848e+00,2.430070657283067703e-03
2.458416737700860482e+06,9.919090867042541504e-01,2.425274811685085297e-03
2.458416739089773037e+06,1.001110911369323730e+00,2.426697872579097748e-03
2.458416740478685591e+06,9.990572333335876465e-01,2.427537227049469948e-03
2.458416741867598612e+06,9.985790252685546875e-01,2.430637134239077568e-03
2.458416743256511167e+06,9.968408942222595215e-01,2.425629179924726486e-03
2.458416744645423722e+06,9.934416413307189941e-01,2.425364451482892036e-03
2.458416746034336742e+06,9.978770613670349121e-01,2.429422223940491676e-03
2.458416747423249297e+06,9.998437166213989258e-01,2.428176812827587128e-03
2.458416748812161852e+06,1.000125885009765625e+00,2.428618259727954865e-03
2.458416750201074407e+06,1.003338694572448730e+00,2.430541440844535828e-03
2.458416751589987427e+06,1.000393509864807129e+00,2.428655745461583138e-03
2.458416752978899982e+06,1.003052949905395508e+00,2.429663436487317085e-03
2.458416754367813002e+06,1.003248691558837891e+00,2.433189423754811287e-03
2.458416755756725557e+06,9.983776211738586426e-01,2.428326057270169258e-03
2.458416757145638112e+06,9.983073472976684570e-01,2.428697887808084488e-03
2.458416758534550667e+06,9.985216259956359863e-01,2.427378669381141663e-03
2.458416759923463687e+06,9.984548091888427734e-01,2.429976593703031540e-03
2.458416761312376242e+06,9.984061717987060547e-01,2.427655272185802460e-03
2.458416762701288797e+06,1.001871109008789062e+00,2.429881598800420761e-03
2.458416764090201352e+06,9.956697821617126465e-01,2.426569350063800812e-03
2.458416765479114372e+06,9.990678429603576660e-01,2.428215695545077324e-03
2.458416766868026927e+06,9.983765482902526855e-01,2.426064806059002876e-03
2.458416768256939482e+06,9.971311092376708984e-01,2.426202874630689621e-03
